x0,x1,x2,x3,x4,x5,class,constraint
-1.161601286094685,1.2079232596337384,0.7490348825075619,0.23448217961538617,-0.1858287838136138,-1.0366271708469734,0,0
-1.161601286094685,-0.32037257377319145,1.4675728134929689,0.7319997193897293,-0.38992247395510776,-1.0366271708469734,1,0
-0.9364594637898165,-0.8661925142756663,0.13314522737721315,-0.8600564078881687,0.4009405753431813,-1.0366271708469734,1,0
0.189249647734526,0.4437753429302735,0.18446936530474223,-0.0640283442492197,-0.058270227475180104,-1.0366271708469734,1,0
1.7652424038686054,-0.8116105202254189,-0.8933375311733681,-0.7605528999333001,-0.5429927415612282,-1.0366271708469734,1,1
-0.4861758191800795,-0.42953656187368644,-0.5340685656806646,-0.7605528999333001,-0.7470864317027222,-0.8866119133208804,0,0
-0.4861758191800795,-0.15662659162244896,-0.4827444277531356,-1.3575739476625117,-0.6960630091673486,-0.8866119133208804,0,0
0.41439147003939447,-0.8661925142756663,-0.43142028982560654,-0.4620423760686942,-0.7981098542380957,-0.8866119133208804,0,0
-0.035892174570342515,-0.5387005499741814,-0.27744787604301935,-0.5615458840235629,-0.8491332767734692,-0.8866119133208804,0,0
-0.261033996875211,-0.9753565023761613,-0.8933375311733681,-0.0640283442492197,-0.5940161640966017,-0.8866119133208804,0,1
-1.8370267530092905,-0.42953656187368644,-0.6880409794632518,-0.7605528999333001,-0.5940161640966017,-0.8866119133208804,0,1
-0.9364594637898165,0.389193348880026,-0.27744787604301935,-0.5615458840235629,-0.5174810302935415,-0.8866119133208804,0,0
1.3149587592588685,-0.15662659162244896,-0.07215132433290308,-0.4620423760686942,-0.6960630091673486,-0.8866119133208804,0,0
0.189249647734526,0.4437753429302735,-0.5340685656806646,0.6324962114348607,-0.5174810302935415,-0.8866119133208804,0,0
-0.261033996875211,-0.15662659162244896,-0.38009615189807744,-0.8600564078881687,-0.7215747204350355,-0.8866119133208804,0,0
-0.261033996875211,0.498357336980521,-0.6880409794632518,-0.7605528999333001,-0.5685044528289149,-0.8866119133208804,0,0
0.189249647734526,2.026653170387451,-0.5340685656806646,-0.4620423760686942,0.45196399787855474,-0.8866119133208804,0,0
0.8646751146491315,2.517891116839678,-0.9959858070284262,0.8315032273445979,-0.6960630091673486,-0.8866119133208804,0,0
0.41439147003939447,-0.5932825440244289,0.23579350323227127,-1.1585669317527745,-0.4919693190258547,-0.8866119133208804,0,0
0.6395332923442629,-2.5582343298333385,0.23579350323227127,-0.4620423760686942,-0.466457607758168,-0.8866119133208804,0,0
0.41439147003939447,0.007119390528293522,-0.3287720139705484,-1.1585669317527745,-0.31338734015204756,-0.8866119133208804,0,0
-0.035892174570342515,-1.2482664726273989,-0.12347546226043214,-0.9595599158430373,-0.5174810302935415,-0.8866119133208804,0,1
-0.4861758191800795,-0.21120858567269646,-0.5340685656806646,-0.3625388681138256,-0.7215747204350355,-0.8866119133208804,0,0
0.189249647734526,1.7537432001362132,-0.6880409794632518,-1.1585669317527745,-0.4919693190258547,-0.8866119133208804,0,0
-0.711317641484948,-1.5757584369288837,0.03049695152215504,-0.5615458840235629,-0.5685044528289149,-0.8866119133208804,0,0
-0.9364594637898165,0.498357336980521,-0.12347546226043214,-0.8600564078881687,-0.5429927415612282,-0.8866119133208804,0,0
0.6395332923442629,0.389193348880026,0.0818210894496841,-0.6610493919784315,-0.23685220634898732,-0.8866119133208804,0,0
-0.4861758191800795,1.4262512358347283,-0.12347546226043214,-0.3625388681138256,0.043776617595566863,-0.8866119133208804,0,0
0.8646751146491315,-0.26579057972294395,-0.43142028982560654,-0.6610493919784315,-0.6960630091673486,-0.8866119133208804,0,1
0.189249647734526,0.11628337862878851,6.394690054535758,4.314126005765,1.11526849083841,-0.8866119133208804,1,1
-1.161601286094685,-0.8661925142756663,0.85168315836262,0.8315032273445979,-0.4154341852227945,-0.8866119133208804,1,0
-1.161601286094685,0.825849301282006,-0.27744787604301935,0.13497867166051755,-0.21134049508130057,-0.8866119133208804,1,0
-0.261033996875211,-0.37495456782343894,-0.3287720139705484,-0.4620423760686942,-0.00724680493980662,-0.8866119133208804,1,0
-1.3867431083995534,1.2079232596337384,1.9294900548407303,1.2295172591640724,0.14582346266631385,-0.8866119133208804,1,0
-0.261033996875211,-0.10204459757220147,-0.22612373811549027,1.4285242750738096,0.09480004013094036,-0.8866119133208804,1,1
-0.261033996875211,1.6991612060859658,-0.6367168415357227,0.03547516370564892,-0.6450395866319752,-0.8866119133208804,1,0
-0.9364594637898165,0.7712673072317584,-0.6367168415357227,-1.059063423797906,-0.5685044528289149,-0.8866119133208804,1,0
-1.161601286094685,-0.26579057972294395,-0.27744787604301935,-1.059063423797906,-0.5174810302935415,-0.8866119133208804,1,0
-0.4861758191800795,-0.48411855592393394,-0.5853927036081937,-0.3625388681138256,-0.6450395866319752,-0.8866119133208804,1,1
0.41439147003939447,-0.7570285261751714,-0.842013393245839,-0.8600564078881687,-0.7215747204350355,-0.8866119133208804,1,0
1.089816936954,-1.0845204904766563,-0.07215132433290308,0.03547516370564892,0.2988937302724343,-0.8866119133208804,1,0
0.189249647734526,0.280029360779531,-0.3287720139705484,-0.26303536015895695,-0.6960630091673486,-0.8866119133208804,1,0
-0.261033996875211,0.2254473667292835,-0.5853927036081937,-0.16353185220408833,-0.5685044528289149,-0.8866119133208804,1,0
-1.161601286094685,-0.32037257377319145,-0.3287720139705484,-0.26303536015895695,-0.6960630091673486,-0.8866119133208804,1,1
0.41439147003939447,-0.7024465321249239,1.7241935031306141,1.1300137512092037,1.319362180979904,-0.8866119133208804,1,0
0.8646751146491315,-1.1936844785771512,-0.9959858070284262,-0.16353185220408833,0.1203117513986271,-0.8866119133208804,1,0
-0.711317641484948,-0.9753565023761613,-0.4827444277531356,-0.5615458840235629,-0.21134049508130057,-0.8866119133208804,1,0
-1.161601286094685,-0.26579057972294395,-0.38009615189807744,0.4334891955251234,-0.5940161640966017,-0.8866119133208804,1,0
-1.3867431083995534,0.6621033191312634,-0.4827444277531356,-0.3625388681138256,-0.4919693190258547,-0.8866119133208804,1,1
-0.4861758191800795,-1.1391024845269038,-0.5340685656806646,-0.26303536015895695,-0.4919693190258547,-0.8866119133208804,1,0
1.3149587592588685,-0.15662659162244896,-0.22612373811549027,0.13497867166051755,-0.058270227475180104,-0.8866119133208804,1,1
-0.035892174570342515,-0.37495456782343894,-0.3287720139705484,-0.0640283442492197,-0.364410762687421,-0.8866119133208804,1,1
-0.035892174570342515,-1.3574304607278938,0.13314522737721315,0.9310067352994665,-0.2878756288843608,-0.8866119133208804,1,0
-0.035892174570342515,0.11628337862878851,-0.842013393245839,-0.9595599158430373,-0.5174810302935415,-0.8866119133208804,1,0
0.189249647734526,-0.8116105202254189,-1.3552547725211297,-1.6560844715271177,-0.6450395866319752,-0.8866119133208804,1,0
0.189249647734526,-0.9753565023761613,-0.7906892553183099,-0.26303536015895695,-0.6960630091673486,-0.8866119133208804,1,0
-0.711317641484948,0.06170138457854101,0.0818210894496841,-0.5615458840235629,-0.2878756288843608,-0.7365966557947873,0,1
-0.261033996875211,0.389193348880026,-0.22612373811549027,-0.4620423760686942,-0.4919693190258547,-0.7365966557947873,0,0
-0.261033996875211,-0.15662659162244896,-1.3039306345936006,-0.7605528999333001,-0.6195278753642884,-0.7365966557947873,1,0
-1.161601286094685,-1.029938496426409,-0.22612373811549027,-0.0640283442492197,-0.38992247395510776,-0.7365966557947873,1,0
2.8909515153929477,0.280029360779531,-0.5853927036081937,0.5329927034799921,-0.6450395866319752,-0.7365966557947873,1,0
-0.035892174570342515,-0.37495456782343894,-0.7393651173907809,-0.3625388681138256,-0.6195278753642884,-0.7365966557947873,1,0
-0.035892174570342515,-0.37495456782343894,-0.07215132433290308,-0.16353185220408833,0.4774757091462415,-0.4365661407426012,0,0
-0.035892174570342515,-0.15662659162244896,0.23579350323227127,-0.5615458840235629,-0.08378193874286685,-0.4365661407426012,0,0
-0.711317641484948,-0.21120858567269646,-0.1747996001879612,-0.26303536015895695,-0.7470864317027222,-0.4365661407426012,0,0
-0.035892174570342515,0.170865372679036,0.18446936530474223,-0.3625388681138256,-0.4154341852227945,-0.4365661407426012,0,0
-0.9364594637898165,-0.8661925142756663,-0.5340685656806646,-0.3625388681138256,-0.5685044528289149,-0.4365661407426012,0,0
-0.035892174570342515,0.5529393310307684,-0.5853927036081937,-1.059063423797906,0.09480004013094036,-0.4365661407426012,0,0
-0.711317641484948,1.0987592715332435,0.6463866066525038,0.33398568757025476,3.003135124647229,-0.4365661407426012,1,0
1.3149587592588685,0.11628337862878851,-0.12347546226043214,-0.5615458840235629,-0.21134049508130057,-0.4365661407426012,1,1
0.189249647734526,-0.8116105202254189,-1.0986340828834844,0.03547516370564892,-0.5685044528289149,-0.4365661407426012,1,1
1.089816936954,0.4437753429302735,-0.1747996001879612,0.03547516370564892,-0.21134049508130057,-0.4365661407426012,1,0
0.41439147003939447,1.6991612060859658,0.18446936530474223,0.5329927034799921,0.6560576880200487,-0.4365661407426012,1,0
-0.261033996875211,-1.029938496426409,0.5437383307974456,-0.26303536015895695,0.2478703077370608,-0.4365661407426012,1,0
0.189249647734526,1.589997217985471,0.5950624687249747,0.8315032273445979,-0.5685044528289149,-0.4365661407426012,1,0
0.8646751146491315,-0.6478645380746764,-0.4827444277531356,-0.6610493919784315,-0.31338734015204756,-0.4365661407426012,1,0
0.8646751146491315,-0.6478645380746764,-0.4827444277531356,-0.6610493919784315,-0.31338734015204756,-0.4365661407426012,1,1
-0.4861758191800795,-1.2482664726273989,0.13314522737721315,0.13497867166051755,-0.23685220634898732,-0.4365661407426012,1,0
0.41439147003939447,-0.26579057972294395,-0.6880409794632518,0.03547516370564892,-0.7470864317027222,-0.4365661407426012,1,0
0.41439147003939447,0.498357336980521,-0.43142028982560654,-0.4620423760686942,-0.6960630091673486,-0.13653562569041508,0,0
-0.4861758191800795,-0.10204459757220147,-0.1747996001879612,-0.3625388681138256,-0.31338734015204756,-0.13653562569041508,0,0
-0.9364594637898165,-1.1936844785771512,-0.5340685656806646,-0.4620423760686942,-0.8236215655057824,-0.13653562569041508,0,0
-0.4861758191800795,-0.21120858567269646,-0.38009615189807744,-1.2580704397076432,-0.5940161640966017,-0.13653562569041508,0,1
-0.261033996875211,-0.42953656187368644,0.5950624687249747,0.5329927034799921,-0.466457607758168,-0.13653562569041508,0,1
-0.035892174570342515,-1.029938496426409,-0.38009615189807744,-0.7605528999333001,-0.2878756288843608,-0.13653562569041508,0,0
-2.0621685753141588,-0.48411855592393394,0.0818210894496841,1.2295172591640724,0.37542886407549453,-0.13653562569041508,1,0
-0.261033996875211,1.0441772774829958,-0.38009615189807744,-0.6610493919784315,1.6765261387275185,-0.13653562569041508,1,0
-0.261033996875211,-0.26579057972294395,-0.22612373811549027,-0.6610493919784315,-0.058270227475180104,-0.13653562569041508,1,0
-1.161601286094685,-0.5932825440244289,-0.27744787604301935,-0.4620423760686942,-0.3388990514197343,-0.13653562569041508,1,0
0.41439147003939447,-0.48411855592393394,-0.6367168415357227,-1.1585669317527745,1.0897567795707233,-0.13653562569041508,1,0
-0.261033996875211,-0.37495456782343894,-0.43142028982560654,0.23448217961538617,-0.7215747204350355,0.163494889361771,0,0
-0.035892174570342515,0.7712673072317584,-0.6367168415357227,-0.16353185220408833,-0.6450395866319752,0.163494889361771,0,0
-0.4861758191800795,1.371669241784481,-0.27744787604301935,-0.5615458840235629,-0.6195278753642884,0.163494889361771,0,0
-0.261033996875211,-1.9032504012303688,-0.1747996001879612,0.4334891955251234,-0.5429927415612282,0.163494889361771,0,0
0.189249647734526,0.5529393310307684,0.3384417790873294,-0.16353185220408833,-0.2878756288843608,0.163494889361771,0,0
0.189249647734526,2.1358171584879457,0.13314522737721315,-0.9595599158430373,-0.5174810302935415,0.163494889361771,0,1
0.189249647734526,-0.26579057972294395,-0.6880409794632518,-1.9545949953917234,-0.7981098542380957,0.163494889361771,0,0
-0.4861758191800795,2.026653170387451,-0.07215132433290308,-0.4620423760686942,0.2988937302724343,0.163494889361771,1,0
-0.711317641484948,0.3346113548297785,-0.43142028982560654,3.0205804023517078,-0.7470864317027222,0.163494889361771,1,0
-0.711317641484948,0.8804312953322534,-0.12347546226043214,-0.16353185220408833,-0.44094589649048127,0.163494889361771,1,0
-0.711317641484948,-1.5211764428786363,-0.22612373811549027,-0.16353185220408833,-0.5429927415612282,0.163494889361771,1,1
-0.4861758191800795,0.5529393310307684,-0.3287720139705484,0.03547516370564892,-0.5429927415612282,0.163494889361771,1,0
-0.9364594637898165,-0.15662659162244896,-0.9959858070284262,-0.9595599158430373,-0.772598142970409,0.163494889361771,1,0
0.41439147003939447,-1.6303404309791312,-0.5853927036081937,-0.4620423760686942,-0.44094589649048127,0.163494889361771,1,0
-1.161601286094685,-0.5387005499741814,-0.6880409794632518,-0.3625388681138256,-0.6195278753642884,0.163494889361771,1,0
