x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,class,constraint
-0.4002253924256723,-0.0434401619972498,-0.022701446902421193,-0.7091003184936254,0.3567437293365123,-0.09451753358286843,0.5227711963753808,0.29687609498021306,1.1260963655822256,0.020436956174493436,-0.566999198851048,-0.6599253906429089,-0.3506776215792778,-1.417195861065581,-1.2404157954743251,-0.652668451271255,-0.40309553559665323,-0.5838311230091767,0.012386546861247903,-0.3170938323105522,-0.12066801129995106,-0.4593743339432901,-0.8572799048020043,-0.4931613253348169,-0.01816050509030999,-0.24448002485229428,0.03199539949525159,0.4816332112715129,0.15395609127673013,-0.8851310575156027,-1.7493775933872928,-0.8416575363776055,0.4600806478583172,1.5247437520795029,1.7849340911416078,1.7691478439559127,1.2749584002705205,1.272420207113029,0.8468471037500471,-0.20871268576477744,-1.3953427843149142,0.028074408705921303,0.255568554129487,1.5937234387690458,0.4414050362205589,-0.161710716685122,-0.20084405638330916,0.6841069845870259,-0.3882999618656741,0.84988172392253,0.5776524605918423,-1.0794601688800534,-0.6654157561782642,0.6996283474793548,-0.3223340559676111,1.5369782312201992,1.7531510478656034,0.010471828098896565,0.17169652167456395,-0.6962609423540814,0,0
0.6905356351495348,0.41290093373143266,1.0469004270414901,0.32578604020252383,0.7717879903155676,2.6025349863935126,1.5279385362377502,2.511074610735744,1.3208418744910704,0.5872218740804444,1.9340746634309192,2.8978554272502515,2.977750849073337,2.945624181449971,2.0779328287599164,2.436590217917202,2.2199954310245977,1.6662776142044735,1.1548633397104628,0.8355342662034011,-0.342266515322909,-0.8589842346748019,-1.0055311720728901,-1.1806728349928042,-1.4341683386108592,-1.6051493072610756,-1.530776829437753,-1.7625207255541733,-0.8348933517952828,-1.7160998224255524,-0.5877497964498272,-0.6771450685341645,-1.0642326110531832,-0.7337468498170209,-1.0119517867848877,0.12574078482492068,0.0842232220366816,-1.0999339137199005,-0.7140007481194657,-0.6407031710592564,-0.7159322400501825,-1.308530197028695,-0.7686475672773695,-0.3843377522558408,-0.8940939197701522,-1.0525773223806802,-0.8001073153741696,-0.27961975292805297,-0.3046619997655082,-1.0604093662574543,-0.33953617912650286,-0.5602008832023219,-0.24085600990501604,-0.8133675495270386,-0.040037282741240195,1.887133184225458,1.0634954110693,-0.4562725100233583,-0.4776285057492422,-0.49732924453862964,0,0
-0.13844274580762264,0.5954373720229058,1.7251845422254335,1.1666312066431448,0.3928345346390389,2.093657152435705,1.9656727003713625,2.8526265094427146,3.234428179421456,3.0631770417748623,2.999486792076712,3.2629395755652433,1.9962911718296177,1.4344798091820143,1.5997002329143932,1.3551342542264033,0.9882831510459235,1.1602906409298537,1.508487108925696,1.1408662128296136,0.7307367673145729,0.19488893490144035,-0.8733070688312893,-1.2896685621337045,-0.5829266352227834,-1.938978106361367,-0.7963146852916934,0.6718157482906385,-0.15897094767010964,1.2263469516818102,1.6230902041730915,0.30522938230238494,-1.1224866209478903,-0.5733550028493215,0.11763421093922938,-0.3069345148077192,1.0368113646237527,1.5830856276982939,1.0683867988541071,0.9021199907067395,1.029450020216111,-0.11449674923910426,-0.24211392739919677,0.05940981531247976,0.09100184479725337,-1.0675498703755635,0.14488474688064895,-0.27961975292805297,-1.0852829793670566,-0.6930456950689958,-1.0899632479869672,0.9975769738308725,0.891303313490313,-0.1256421417968598,1.2302981967774294,2.7625205667386052,4.166945776652667,1.2551233964249096,0.3340277785305157,0.29839754672317736,0,0
-0.836529803455755,-0.6518949563021598,0.4729677141935376,-0.7306604509664619,-0.9966614695082333,-1.1461983904290043,-0.1905733673979135,-0.08000875876540928,-0.9991698403360347,-0.6134672283255833,-1.1185955491428414,-0.36642636944850326,-1.8157551107981638,-0.4300773598260288,-0.7182638796021725,-0.7129887042261203,-1.3192765833585682,-0.8598240175226055,-0.3839829526986837,-0.6338757269352477,-1.3025266994223945,-1.000023023168277,-0.36444461090149205,-0.7866113599449336,-1.4791859286938824,-0.7050792539906705,-0.7187881256318315,-1.8681776905647989,-1.8070533527901311,-1.0213554452057585,0.5691940174354714,1.386311313844999,0.945530730314209,-0.23089673499936897,0.009317745404040175,-0.318320706903315,0.7401720746076035,2.5480312522434336,3.3240636944590807,3.398688379746261,1.8904271754481412,1.3230957600399056,0.5368673480370042,0.7964820461886734,1.538894277282232,1.5301872067366937,1.6545671877999324,1.0695976795930573,0.4480796591359849,0.6294635212094549,0.6610332460207827,-0.14479345466013666,-0.9484555870270964,0.5620832659333189,-0.1811856693544256,-0.2137965338060957,-0.4882297717223833,-0.6118539560641099,-0.6399597626051938,1.0941243379849845,0,1
2.0430793093427915,0.8692420294601154,0.10773780601756806,-0.3210179339825695,-0.2928907661089657,-0.6712457454017172,-0.01223722645458997,1.3215317911011237,1.5071201873603997,1.77299558391,1.3522538555888903,1.0366421221149966,1.0859517610528338,0.7154675675383897,0.6481149656707506,0.665759934742229,1.1973701121534142,0.6389707290711545,-1.1728359763326655,-0.3781602216357946,-0.7543619789445507,-0.7649583756791523,-0.2963291637770314,-0.5560434756084133,-1.471000912315151,-1.9939119593778705,-0.008808052957307317,1.2930787025531167,0.3500570356834159,-0.4946211461371566,0.025851983384076176,0.5026443437145146,-0.6273275368428807,-1.3232952602928891,-0.7643712941330264,0.12574078482492068,0.4017526028990387,-0.08321071907721624,-0.21553643413533108,-0.3826309330911262,-0.5343656290828835,-0.20360372295474546,-0.4440720358456192,-0.9785082240846089,-0.8478142529783949,-0.8055302804651052,-0.9960203038904126,-1.3397191641946393,-0.8064897723665035,-1.1338821004951458,-0.006013037410740994,-1.0794601688800534,-0.8069356716026803,-0.1256421417968598,0.24225949048513085,-1.0891839163192432,-0.14340195332423147,-0.4562725100233583,0.4963590353864671,0.497329244538629,0,0
-0.007551422498597676,0.1999417557247142,-0.41401920566238853,-0.7953408483849712,-0.6718442217854944,-0.09451753358286843,-0.02844960290398304,0.567762083609879,0.2709095655912124,0.7140027109804599,0.4757445866320681,1.2513975034767564,2.565253303565107,3.1893571447189957,3.3174336384003533,2.6735626402398878,2.033717956583378,1.7237761338947712,0.8478712763258097,-0.194961053660067,-1.5630021339756965,-0.8864084435485332,-0.23222050765989155,-1.6166557435564057,-1.929361829524115,-0.5149236089335429,-0.6657436374435048,-1.3483454227125213,-1.2563017642436933,-0.3356926938319748,0.250683169888102,0.18302012047582847,-0.42343850221140594,-0.7944356567777721,-0.9732673348080344,-0.37525166738129395,0.07168916752895696,0.35925215266543314,0.3987327204713807,0.1054622126312072,-0.10680554519214717,-0.07885395975284779,-1.2591172592186815,-0.6776624155637138,-0.5172452044658427,-0.386298936608372,-0.6963886743949822,-0.6811725602260024,-0.7228518102663377,-0.9134638977820708,-0.5062977499843838,-0.975608311744507,-1.3730153333003445,-0.9509126310730743,-1.1692243756467242,0.1363584191991631,-0.3158158625233074,-0.7674354021048615,-0.4776285057492422,-0.09946584890772614,0,0
0.12333990081042714,1.751501481202235,2.299117255073386,1.8781155782467471,1.6560127202274684,1.1267892679158702,-0.7904312960254566,0.06132306138919923,0.2539751735121824,1.0645144365275612,-0.4309891398749894,-1.3185085601523068,-1.5810582314572745,0.47782792835109017,1.082428241489644,0.7131544192067661,0.3762285921676315,-0.10084355761067598,-1.1767219518185472,-0.5346428442817288,0.633544440988714,1.3702121723470635,1.1701563449025412,-0.4889691819832438,-0.6074816843589779,-0.07122710380024432,-0.5351725895953168,-0.6383306178411177,-1.7695021081165103,-1.6616100673494902,0.3584147800879472,0.9068749789869702,-0.5884915302464093,-0.9374878446138283,-0.3697898839691226,0.4976897266143832,1.0493454191314773,0.4157367745900268,1.1187367295595754,1.6931675027394868,1.2461585558867578,-0.23924651244100192,-0.3647313503845246,-0.2940840096995723,-0.44452001379308115,-0.7531263624830136,-0.12017400228838557,0.21830572812140436,-0.02586879276495534,-0.32568202388053724,0.32751010430502087,0.6860214024242337,2.023462636885642,0.28699310284124735,-0.3223340559676111,1.0117458017123107,0.20142586507392024,0.9439605043434063,-0.6399597626051938,0.6962609423540809,0,0
0.9959487228705927,0.5041691528771692,1.0469004270414901,-0.47193886129242457,0.7356971850130412,-0.21325569483969034,-0.304060002543665,-0.869111421295306,-0.27099098093774643,0.5648487852157358,0.33217841326845093,0.4210100288779506,-0.05197250241814559,0.5082945487597184,1.1849066548851128,0.2564439325485003,-0.5855714289268271,-1.273813359292749,0.6341426246023174,1.4385648607901709,0.676309064572092,-0.34967749844836515,0.13640426501366254,1.0243945679346425,0.3501652319526073,0.5161425553762168,0.7542165079055438,-0.35939623021306655,-1.439885627092506,-2.138395424265035,-1.7446936103351256,-1.7723280687490734,-1.544828192684516,-0.009816081070918269,-0.09899872013114924,-1.0622185904822399,-0.7179562664576941,0.25098996064329565,0.5195725541645041,-0.3153077405777009,-1.0204955874792,-0.34617488089977116,-0.4224336670835025,-0.5272395113032662,0.11744736867825757,0.5644578610667191,-0.12017400228838557,-1.0666632552320339,-0.667093168866227,-0.17873655540515396,-0.9232016771290861,-0.5602008832023219,0.18370373636823237,-0.9509126310730743,0.3834078770983165,0.31143589570179275,0.029011955874844463,-0.4562725100233583,-0.4776285057492422,-0.2983975467231779,0,0
-0.31296451021965577,-0.013017422282004275,0.10773780601756806,-0.12697674172704154,-0.18461835020138595,-0.7730213121932789,-0.7580065431266705,-1.4697716569523918,-0.9314322720199149,-0.44194021369615083,-0.9070243462911945,-0.6098158016584981,0.7801346152450082,0.3864280671252056,-0.7280237284969789,-1.1395390644069534,-1.4485303411341082,-0.2771723513275889,0.9139328595857984,1.6370306260972094,1.4421845960198596,1.0372039217374702,0.09633635494045015,-1.0213713876330266,-1.3850582403384701,0.15695967026830882,1.0561620560544793,0.1731148734404861,-0.6513094889464704,-1.9158955910377806,-0.9531004745188688,-0.13660410276285745,-0.48654701293067193,-0.3175950306575847,-0.19957829527096776,-0.6295432908495998,-0.49234328531865096,-0.3138562586026399,-0.7945606372482147,-0.18066135555085022,-0.19466035695051773,-0.6194362669610707,-0.249326716986569,-0.7829584485460271,-0.6560842048411146,-0.25154600465442206,0.2716519747441,0.3949889633325023,0.7268728661365378,1.7315545347748302,-0.8398208917001457,0.06291025961095593,0.32522365179264834,0.42453818438728325,-0.4634824425807966,-0.5639514868113547,-0.3158158625233074,0.16605327413964804,-0.31529724889329064,-0.8951926401695331,0,0
-0.5747471568377054,-0.6518949563021598,-0.23140425157440364,-1.0109421731133357,-1.0147068721594967,-0.6373205564711967,-0.2554228731954858,-0.7631125561793497,-0.6943507829134954,-1.3666945534374395,-1.179044464243312,-1.0321680516699598,-1.040544206308559,-1.2648627590224404,-1.4648923200548767,-1.1438476539037294,-0.5057382255948761,-0.4956667261507201,-0.7026329425409819,-0.49647635095345216,-0.007924912761954669,0.551403650259946,1.0940273157634381,1.2549624522711622,1.0049665422511274,0.2287962472898905,0.5175564836807022,0.8324143351067895,0.3709188382798719,0.49527607107797456,0.3677827461922816,0.2582258200614017,-0.5205285187025844,-1.6137345507479122,-1.4258754229372184,-1.0394462062910481,-0.8558308660426649,-0.954015307081367,-1.2879899581618026,-1.4934636095626435,-1.3309159223587759,-0.8095311442211051,-0.624391775529925,-0.5723663825814004,-1.0593784440264282,-0.6857498965060385,-0.40828133834168395,-0.6490483356421665,-1.1968002621672778,-0.03179108692977044,-0.33953617912650286,-0.45634902606677563,1.5989028906123932,0.974718510571426,-0.1811856693544256,-0.2137965338060957,-0.8330575901205352,-0.6118539560641099,-0.31529724889329064,-0.49732924453862964,0,0
